"i","x","y"
144,276.14025,578.07009023
144,275.77025,579.11009023
144,275.40025,580.15009023
144,275.1415,580.41759023
144,274.53,581.08999023
144,274.08375,582.18874023
144,273.99,582.88999023
144,273.27125,583.32874023
144,272.05,583.96999023
144,270.65625,584.69624023
144,269.57,585.36999023
144,268.97821,586.02659023
144,268.43,586.71999023
144,268.06,586.91999023
144,267.69,587.11999023
144,266.38875,588.32749023
144,264.54,589.93999023
144,263.75,590.54749023
144,263.26,590.80999023
144,262.46125,591.33249023
144,261.46,592.40999023
144,261.1475,593.16749023
144,261.06,594.08999023
144,261.056,594.95749023
144,261.06,595.56999023
144,260.89013,596.25074023
145,286.38,675.82999023
145,286.14625,675.75119023
145,285.92,675.67999023
145,283.86625,675.20874023
145,281.73,674.51999023
145,279.85125,673.81624023
145,278.55,673.26999023
145,276.91,672.47999023
145,274.25,671.38999023
145,271.96875,670.28886023
145,269.8,668.97999023
145,267.62375,667.57874023
145,265.95,666.55999023
145,260.6325,663.62499023
145,254.82,660.38999023
145,252.90375,659.31249023
145,250.86,658.18999023
145,248.9224,657.19882023
145,246.91,656.36999023
145,243.43875,655.51874023
145,241.28,655.16999023
145,236.6525,654.44499023
145,231.62,653.41999023
145,230.615,652.44499023
145,229.49,650.71999023
145,228.3975,648.87624023
145,227.47,647.51999023
145,227.195,647.34249023
145,226.86,647.17999023
145,226.93,646.71499023
145,227,646.24999023
145,227,645.40999023
145,227,644.56999023
145,227.165,643.24999023
145,227.33,642.22999023
145,228.065,642.15999023
145,228.8,642.08999023
145,228.96875,641.74624023
145,229.34,641.34999023
145,230.18125,641.29749023
145,230.82,641.28949023
145,231.085,640.85449023
145,231.35,640.41949023
145,232.10625,640.24199023
145,233.56,640.01949023
145,235.105,639.91949023
145,236.65,639.81949023
145,236.53,639.60699023
145,236.29,639.10949023
145,236.11125,638.51074023
145,236.17995,638.00949023
145,236.8112,637.40824023
145,237.98995,636.85949023
145,238.9362,636.41574023
145,239.52995,636.12949023
145,239.90495,635.87824023
145,240.93995,635.52949023
145,242.0087,635.09074023
145,242.94995,634.50949023
145,243.6887,633.96699023
145,244.14995,633.64949023
145,245.17745,633.09574023
145,246.09995,632.63949023
145,246.3287,632.51449023
145,246.69995,632.23949023
145,247.73995,631.63949023
145,248.77995,631.03949023
145,248.83995,630.69199023
145,249.04995,630.08949023
145,249.86495,629.26574023
145,250.52995,628.68949023
145,250.59495,628.51949023
145,250.65995,628.34949023
145,250.75995,627.81449023
145,250.85995,627.27949023
145,250.83615,626.73699023
145,251.0599,625.93949023
145,251.38865,625.92819023
145,251.7999,626.17944023
145,251.99462,626.28579023
145,252.2099,626.33949023
145,252.3899,626.27949023
145,252.5399,626.06949023
145,252.91365,624.91449023
145,253.3399,624.05949023
145,253.8399,623.55949023
145,254.3399,623.05949023
145,254.6449,622.88949023
145,254.9499,622.71949023
145,255.1199,622.38449023
145,255.2899,622.04949023
145,255.4199,621.54949023
145,255.5499,621.04949023
145,255.5849,619.92699023
145,255.6199,618.75949023
145,255.5461,617.29574023
145,255.41985,616.07949023
145,255.48485,615.27949023
145,255.54985,614.47949023
145,255.95485,614.17449023
145,256.35985,613.86949023
145,256.2161,613.32699023
145,256.01985,612.52949023
145,255.96735,611.32699023
145,255.96035,610.37949023
145,256.02535,609.97949023
145,256.09035,609.57949023
145,256.56035,609.14449023
145,257.03035,608.70949023
145,257.02035,608.58949023
145,257.16035,608.16949023
145,257.50535,607.24949023
145,257.70035,606.62949023
145,257.62535,606.42699023
145,257.70035,606.02949023
145,258.51035,605.48824023
145,259.17035,605.14949023
145,259.13035,605.24949023
145,259.24035,604.74949023
145,259.58535,603.47949023
145,259.78035,602.80949023
145,259.81535,602.34074023
145,259.85035,601.66949023
145,260.25035,600.62824023
145,260.65035,599.78949023
145,260.92035,599.41949023
145,261.19035,599.04949023
145,261.21285,599.10199023
145,261.19035,598.44949023
145,261.02526,597.64270023
145,260.65035,596.90949023
145,260.8241,596.44199023
145,261.05035,595.56949023
145,261.05435,594.96074023
145,261.05035,594.08949023
145,261.14535,593.17199023
145,261.45035,592.41949023
145,262.4566,591.33699023
145,263.26035,590.80949023
145,263.75035,590.54699023
145,264.54035,589.93949023
145,266.13875,588.55563023
145,267.69035,587.11949023
145,268.06035,586.91949023
145,268.43035,586.71949023
145,268.8991,586.12449023
145,269.57035,585.37949023
145,270.65285,584.70074023
145,272.05035,583.96949023
145,273.2716,583.33324023
145,273.99035,582.89949023
145,274.08405,582.19324023
145,274.5303,581.08949023
145,275.14155,580.41699023
145,275.4003,580.14949023
145,275.71655,580.80074023
145,276.3403,581.54949023
145,277.3353,581.66949023
145,278.4803,581.48949023
145,279.3453,581.08824023
145,279.7603,580.88949023
145,280.9753,580.79699023
145,282.6403,580.74949023
145,283.3003,580.81069023
145,283.5103,580.81969023
145,283.84405,580.50969023
145,284.3803,579.74969023
145,285.11124,578.58848023
145,286.1303,577.66969023
145,287.3303,576.99344023
145,287.9303,576.66969023
145,288.1653,576.46469023
145,288.4003,576.25969023
145,288.77905,575.93469023
145,289.8103,575.45969023
145,290.84155,575.14969023
145,291.2203,574.98969023
145,291.5203,574.58969023
145,291.8203,574.18969023
145,292.8753,573.08469023
145,293.9303,571.97969023
145,293.9303,571.12969023
145,293.9303,570.27969023
145,294.4553,568.74844023
145,294.9803,567.71969023
145,295.2628,567.41094023
145,295.8303,566.95969023
145,297.2053,566.24469023
145,298.5803,565.52969023
145,298.5703,565.52269023
145,299.3403,564.87019023
145,299.9703,564.33394023
145,300.4203,563.97019023
145,300.8453,563.75269023
145,301.4203,563.64019023
145,302.3353,563.70899023
145,303.4603,563.98024023
145,304.36083,564.27862023
145,305.2203,564.68024023
145,306.1403,565.34274023
145,306.6403,565.72024023
145,306.8403,565.92274023
145,307.4003,566.20024023
145,308.16655,566.40149023
145,309,566.66999023
145,309.85125,566.79249023
145,310.62,567.04999023
145,311.46125,567.90249023
145,311.95,568.46999023
145,312.185,568.75499023
145,312.42,569.03999023
145,313.20375,569.32499023
145,314.7,569.60999023
145,315.40875,569.78999023
145,316.05,570.17999023
145,316.5125,570.57374023
145,316.69,570.74999023
145,317.3175,571.17749023
145,318.29,571.88999023
145,318.86625,572.29124023
145,319.72,572.54999023
145,321.03625,572.72124023
145,322,572.74999023
145,322.9,572.74999023
145,323.8,572.74999023
145,324.465,572.96999023
145,325.13,573.39999023
145,328.81875,575.12374023
145,332.23,576.62999023
145,333.845,578.14499023
145,335.46,579.65999023
145,335.99125,579.75999023
145,337.16,579.85999023
145,338.21,579.85999023
145,339.26,579.85999023
145,339.56625,580.17499023
145,340.3,580.69999023
145,340.76875,580.95499023
145,341.53,581.26999023
145,342.8825,581.79249023
145,343.8,582.02999023
145,344.305,582.03999023
145,345.08,582.10999023
145,345.90499,582.29858023
145,346.65,582.69999023
145,347.45625,583.39624023
145,347.97,583.73999023
145,348.0387,583.83999023
145,347.91995,583.87999023
145,347.98745,583.92379023
145,348.63995,584.01999023
145,349.3287,584.17124023
145,349.91995,584.35999023
145,349.4987,584.92749023
145,349.24995,585.29999023
145,348.96245,586.06999023
145,348.41995,587.46999023
145,347.7987,588.88624023
145,347.25995,589.70999023
145,345.84495,591.34124023
145,344.84995,592.64999023
145,343.71995,593.02999023
145,342.58995,593.40999023
145,342.44995,593.64499023
145,342.30995,593.87999023
145,341.94495,594.52374023
145,341.45995,595.30999023
145,340.43392,595.99049023
145,339.36995,596.60999023
145,339.54995,597.39874023
145,339.81995,598.14999023
145,339.5637,598.19999023
145,339.05995,598.24999023
145,338.6762,598.41499023
145,338.53995,598.57999023
145,338.34995,599.00499023
145,338.15995,599.42999023
145,337.92495,599.52499023
145,337.68995,599.61999023
145,337.49995,599.75999023
145,337.30995,599.89999023
145,337.25995,600.06999023
145,337.20995,600.23999023
145,337.11495,600.47499023
145,337.01995,600.70999023
145,336.99995,600.96999023
145,336.97995,601.22999023
145,337.07495,601.84499023
145,337.16995,602.45999023
145,336.81495,602.98499023
145,336.45995,603.50999023
145,335.86495,603.97999023
145,335.26995,604.44999023
145,335.14995,604.54999023
145,335.02995,604.64999023
145,334.83995,604.83499023
145,334.64995,605.01999023
145,334.43995,605.23499023
145,334.22995,605.44999023
145,333.96995,605.87499023
145,333.70995,606.29999023
145,333.56495,606.34999023
145,333.41995,606.39999023
145,333.20495,606.51499023
145,332.98995,606.62999023
145,332.82495,606.74999023
145,332.65995,606.86999023
145,332.25995,607.43999023
145,331.85995,608.00999023
145,331.61995,608.14999023
145,331.37995,608.28999023
145,331.01995,608.54124023
145,330.47995,608.85999023
145,330.22745,609.03874023
145,329.72,609.56999023
145,329.32125,609.90374023
145,329.2,609.80999023
145,328.88625,609.88749023
145,328.4,610.00999023
145,328.11875,610.18499023
145,328.16005,610.32999023
145,328.16005,610.61499023
145,328.16005,610.89999023
145,328.09005,611.06499023
145,328.02005,611.22999023
145,327.92005,611.53999023
145,327.82005,611.84999023
145,327.82005,612.55999023
145,327.82005,613.26999023
145,327.56505,613.90999023
145,327.31005,614.36999023
145,327.43005,614.96999023
145,327.55005,615.56999023
145,327.24005,615.62999023
145,326.93005,615.68999023
145,326.21505,616.06999023
145,325.50005,616.44999023
145,324.93505,617.15999023
145,324.37005,617.86999023
145,324.37005,618.67499023
145,324.37005,619.47999023
145,324.32005,620.42999023
145,324.27005,621.37999023
145,324.93505,621.85499023
145,325.60005,622.32999023
145,325.74505,623.46499023
145,325.89005,627.44999023
145,325.84255,628.55624023
145,325.72005,629.12999023
145,325.5513,629.29374023
145,325.36005,629.14999023
145,325.00255,628.45624023
145,324.84005,628.00999023
145,324.55505,628.81999023
145,324.27005,629.62999023
145,324.22005,630.52999023
145,324.17005,631.42999023
145,323.7938,631.74999023
145,323.14005,632.27999023
145,322.29505,633.02499023
145,321.24005,633.97999023
145,320.75461,634.36863023
145,320.2,634.64999023
145,319.8775,634.86374023
145,319.06,635.21999023
145,318.1725,635.87124023
145,317.36,636.73999023
145,317.08,637.04749023
145,317.04,637.30999023
145,317.1112,637.56374023
145,317.16,637.86999023
145,316.49875,638.72874023
145,315.56,639.57999023
145,314.98375,640.13999023
145,314.7,640.33999023
145,314.13,640.76499023
145,313.56,641.18999023
145,313.275,642.51999023
145,312.99,643.84999023
145,312.705,644.27499023
145,312.42,644.69999023
145,311.57,644.69999023
145,310.72,644.69999023
145,310.12,644.74369023
145,309.91,644.83999023
145,309.916,644.94124023
145,309.9597,644.99004023
145,309.3397,645.79004023
145,308.7197,646.59004023
145,307.8697,646.69004023
145,307.0197,646.79004023
145,307.0072,647.58254023
145,306.92,648.86999023
145,306.68875,649.26749023
145,306.27,649.49999023
145,305.8675,649.60249023
145,305.69,649.62999023
145,304.93,649.62999023
145,304.17,649.62999023
145,303.605,650.10499023
145,303.04,650.57999023
145,302.09,651.14999023
145,301.14,651.71999023
145,300.67875,652.71499023
145,300,654.27999023
145,299.62784,654.85393023
145,299.05,655.21999023
145,298.055,655.64999023
145,297.06,656.07999023
145,296.395,656.83499023
145,295.73,657.58999023
145,294.785,657.89874023
145,293.27,658.34999023
145,292.86125,658.64124023
145,292.7,659.08999023
145,292.6812,659.50249023
145,292.7,659.68999023
145,292.415,661.48999023
145,292.13,663.28999023
145,291.655,663.56999023
145,291.18,663.84999023
145,291.37,664.98999023
145,291.56,666.12999023
145,291.465,667.07999023
145,291.37,668.02999023
145,291.37,668.97999023
145,291.37,669.92999023
145,290.235,670.49499023
145,289.1,671.05999023
145,287.58,671.81999023
145,286.06,672.57999023
145,286.25,673.71499023
145,286.44,674.84999023
145,286.41,675.33499023
145,286.38,675.81999023
145,286.38,675.82499023
146,542.89,701.47999023
146,542.77,701.55619023
146,542.53,701.45999023
146,539.5825,698.76374023
146,537.43,696.35999023
146,536.16125,694.84249023
146,535.29,693.81999023
146,534.67125,693.13499023
146,533.55,691.93999023
146,531.95875,690.54874023
146,530.87,689.65999023
146,530.2975,689.17374023
146,529.53,687.77999023
146,529.5113,686.64624023
146,528.99005,685.90999023
146,527.86755,685.10374023
146,526.04005,684.70999023
146,522.85505,684.58749023
146,521.08005,684.56999023
146,520.74505,684.02999023
146,520.41005,683.48999023
146,520.32505,683.22499023
146,519.34005,682.95999023
146,518.53505,682.95999023
146,517.73005,682.95999023
146,515.4663,683.15999023
146,514.11005,683.35999023
146,513.44005,682.41999023
146,512.77005,681.47999023
146,513.37505,681.16249023
146,513.83005,681.03999023
146,513.94505,681.03999023
146,514.06005,681.03999023
146,514.7363,680.97749023
146,515.87005,680.83999023
146,516.3588,680.75119023
146,516.57005,680.63994023
146,516.85755,680.37244023
146,517.01005,679.99994023
146,516.6313,679.18119023
146,516.17005,678.42994023
146,516.2938,677.36119023
146,516.44005,676.41994023
146,517.05505,675.51244023
146,517.82005,674.40994023
146,518.0888,674.02119023
146,518.29005,673.60994023
146,518.54255,673.05369023
146,518.72005,672.72994023
146,518.55505,672.47994023
146,518.39005,672.22994023
146,519.04505,671.93994023
146,519.70005,671.64994023
146,521.05505,673.24994023
146,522.02005,674.24994023
146,522.5038,675.33619023
146,523.49005,676.51994023
146,524.8638,676.63994023
146,526.44005,677.05994023
146,528.53505,678.32619023
146,530.33005,679.59994023
146,534.01755,678.66744023
146,537.30005,677.32994023
146,537.43505,677.99994023
146,537.57005,678.66994023
146,539.1813,678.43619023
146,541.19005,677.99994023
146,542.80255,677.42869023
146,544.01005,677.05994023
146,545.35005,677.05994023
146,546.69005,677.05994023
146,548.3288,676.98994023
146,548.97005,676.91994023
146,550.18869,676.80209023
146,551.38005,676.51994023
146,552.5488,676.20244023
146,553.53005,675.98994023
146,554.01255,675.86744023
146,554.60005,675.84994023
146,555.25255,675.88364023
146,555.80005,676.11989023
146,557.34755,677.02114023
146,558.49005,677.71989023
146,558.94005,678.39364023
146,559.69005,679.86989023
146,560.09255,681.04614023
146,560.09055,682.01989023
146,560.17935,683.18989023
146,558.7606,683.75989023
146,556.5456,683.75989023
146,554.3306,683.75989023
146,550.79435,683.69489023
146,547.7606,683.62989023
146,545.80185,683.71119023
146,544.5406,684.69994023
146,543.9206,685.70244023
146,543.6006,687.10994023
146,543.7356,689.71619023
146,543.8706,691.00994023
146,544.52685,691.77869023
146,543.87,692.74999023
146,542.41625,692.89749023
146,541.87,693.14999023
146,540.8575,694.03499023
146,540.25,694.61999023
146,541.6975,697.74874023
146,542.89,701.46999023
146,542.89,701.47499023
147,450.96,662.30999023
147,450.55,662.62499023
147,450.14,662.93999023
147,449.62,662.80499023
147,449.1,662.66999023
147,448.8,662.46999023
147,448.5,662.26999023
147,448.18,662.01999023
147,447.86,661.76999023
147,447.65625,661.63249023
147,447.22,661.56999023
147,445.96125,661.60619023
147,444.98,661.76994023
147,445.0487,661.93244023
147,445.22995,662.13994023
147,445.30495,662.34369023
147,445.07995,662.50994023
147,444.30995,662.65119023
147,443.83995,662.76994023
147,443.64245,663.00244023
147,443.36995,663.30994023
147,443.15745,663.44494023
147,442.86995,663.60994023
147,442.5062,663.84744023
147,442.26995,663.97994023
147,442.02995,664.02494023
147,441.96995,664.21994023
147,442.07745,664.45744023
147,441.93,664.64999023
147,441.4525,665.00124023
147,441.23,665.14999023
147,441.02875,665.38624023
147,440.85,665.71999023
147,440.945,665.84249023
147,441.07,665.97999023
147,441.1,666.08499023
147,440.89,666.12999023
147,440.2775,666.09249023
147,439.89,666.12999023
147,439.575,666.48249023
147,439.41,666.75999023
147,439.5,666.81879023
147,439.41,666.93004023
147,438.9475,667.00254023
147,438.41,666.99954023
147,438.14,666.96454023
147,437.87,666.92954023
147,437.877,666.85454023
147,437.5395,666.92954023
147,437.20575,667.01324023
147,436.9395,667.02954023
147,436.76325,667.11704023
147,436.69945,667.36954023
147,436.74945,667.67579023
147,436.82945,667.86954023
147,436.83845,668.01579023
147,436.66,668.13999023
147,435.99,668.34499023
147,435.32,668.66999023
147,434.85625,669.06999023
147,434.52,669.34999023
147,434.115,669.49999023
147,433.68,669.67999023
147,433.425,669.81499023
147,433.14,669.94999023
147,432.825,670.03999023
147,432.51,670.27999023
147,432.2675,670.68749023
